證期會代碼,公司簡稱,分類代碼,分類名稱
078387,永豐g4,0999,認購權證
078388,永豐g5,0999,認購權證
078389,永豐g6,0999,認購權證
078390,永豐g7,0999,認購權證
078391,永豐g8,0999,認購權證
078392,永豐g9,0999,認購權證
078393,群益35,0999,認購權證
078394,群益36,0999,認購權證
078395,永昌86,0999,認購權證
078396,永昌87,0999,認購權證
078397,永昌88,0999,認購權證
078398,中則51,0999,認購權證
078399,中則52,0999,認購權證
078400,兆豐61,0999,認購權證
078401,日盛z9,0999,認購權證
078402,日盛aa,0999,認購權證
078403,日盛ab,0999,認購權證
078404,日盛ac,0999,認購權證
078405,統一fk,0999,認購權證
078406,統一fl,0999,認購權證
078407,統一fm,0999,認購權證
078408,統一fn,0999,認購權證
078409,統一fp,0999,認購權證
078410,統一fq,0999,認購權證
078411,統一fr,0999,認購權證
078412,統一fs,0999,認購權證
078413,統一ft,0999,認購權證
078414,aw惺邦,0999,認購權證
078415,ax惺邦,0999,認購權證
078416,ay惺邦,0999,認購權證
078417,az惺邦,0999,認購權證
078418,ba惺邦,0999,認購權證
078419,工銀bw,0999,認購權證
078420,4b亞沽,0999,認購權證
078421,玉山4v,0999,認購權證
078422,玉山4w,0999,認購權證
078423,j6凱基,0999,認購權證
078424,94元惺,0999,認購權證
078425,95元惺,0999,認購權證
078426,96元惺,0999,認購權證
078427,97元惺,0999,認購權證
078428,永豐h1,0999,認購權證
078429,永豐h2,0999,認購權證
078430,永豐h3,0999,認購權證
078431,永豐h4,0999,認購權證
078432,永豐h5,0999,認購權證
078433,群益38,0999,認購權證
078434,群益39,0999,認購權證
078435,群益40,0999,認購權證
078436,群益41,0999,認購權證
078437,群益42,0999,認購權證
078438,群益43,0999,認購權證
078439,群益44,0999,認購權證
078440,群益45,0999,認購權證
078441,群益46,0999,認購權證
078442,群益47,0999,認購權證
078443,群益49,0999,認購權證
078444,國泰2u,0999,認購權證
078445,日盛af,0999,認購權證
078446,日盛ag,0999,認購權證
078447,統一fv,0999,認購權證
078448,統一fw,0999,認購權證
078449,統一fx,0999,認購權證
078450,bf惺邦,0999,認購權證
078451,bg惺邦,0999,認購權證
078452,bh惺邦,0999,認購權證
078453,永豐h6,0999,認購權證
078454,永豐h8,0999,認購權證
078455,j8凱基,0999,認購權證
078456,f8第一,0999,認購權證
078457,統一fy,0999,認購權證
078458,統一fz,0999,認購權證
078459,統一ga,0999,認購權證
078460,統一gb,0999,認購權證
078461,bl惺邦,0999,認購權證
078462,bm惺邦,0999,認購權證
078463,bn惺邦,0999,認購權證
078464,bp惺邦,0999,認購權證
078465,bq惺邦,0999,認購權證
078466,日盛ah,0999,認購權證
078467,日盛aj,0999,認購權證
078468,日盛ak,0999,認購權證
078469,日盛al,0999,認購權證
078470,日盛am,0999,認購權證
078471,日盛an,0999,認購權證
078472,日盛ap,0999,認購權證
078473,98元惺,0999,認購權證
078474,99元惺,0999,認購權證
078475,1a元惺,0999,認購權證
078476,1b元惺,0999,認購權證
078477,1c元惺,0999,認購權證
078478,1d元惺,0999,認購權證
078479,1e元惺,0999,認購權證
078480,1f元惺,0999,認購權證
078481,1g元惺,0999,認購權證
078482,康姓ew,0999,認購權證
078483,群益51,0999,認購權證
078484,群益52,0999,認購權證
078485,群益53,0999,認購權證
078486,群益55,0999,認購權證
078487,群益56,0999,認購權證
078488,群益57,0999,認購權證
078489,永豐h9,0999,認購權證
078490,永豐i1,0999,認購權證
078491,永豐i3,0999,認購權證
078492,1l元惺,0999,認購權證
078493,1m元惺,0999,認購權證
078494,1n元惺,0999,認購權證
078495,1p元惺,0999,認購權證
078496,玉山4x,0999,認購權證
078497,k1凱基,0999,認購權證
078498,中則53,0999,認購權證
078499,國泰2v,0999,認購權證
078500,兆豐63,0999,認購權證
078501,兆豐64,0999,認購權證
078502,兆豐65,0999,認購權證
078503,兆豐66,0999,認購權證
078504,兆豐67,0999,認購權證
078505,兆豐68,0999,認購權證
078506,兆豐69,0999,認購權證
078507,兆豐75,0999,認購權證
078508,兆豐76,0999,認購權證
078509,兆豐77,0999,認購權證
078510,兆豐78,0999,認購權證
078511,兆豐79,0999,認購權證
078512,兆豐80,0999,認購權證
078513,兆豐81,0999,認購權證
078514,兆豐82,0999,認購權證
078515,兆豐83,0999,認購權證
078516,統一gc,0999,認購權證
078517,統一gd,0999,認購權證
078518,統一ge,0999,認購權證
078519,bs惺邦,0999,認購權證
078520,bt惺邦,0999,認購權證
078521,bu惺邦,0999,認購權證
078522,bv惺邦,0999,認購權證
078523,bw惺邦,0999,認購權證
078524,bx惺邦,0999,認購權證
078525,by惺邦,0999,認購權證
078526,bz惺邦,0999,認購權證
078527,ca惺邦,0999,認購權證
078528,cb惺邦,0999,認購權證
078529,cc惺邦,0999,認購權證
078530,cd惺邦,0999,認購權證
078531,日盛ar,0999,認購權證
078532,日盛as,0999,認購權證
078533,日盛at,0999,認購權證
078534,日盛au,0999,認購權證
078535,日盛av,0999,認購權證
078536,日盛aw,0999,認購權證
078537,日盛ax,0999,認購權證
078538,日盛ay,0999,認購權證
元熊98,－,0999B,熊證
元熊an,,0999B,熊證
凱熊35,－,0999B,熊證
兆熊nm,－,0999B,熊證
兆熊nn,－,0999B,熊證
元熊81,－,0999B,熊證
元熊ap,－,0999B,熊證
4q兆熊,x,0999B,熊證
元熊aq,,0999B,熊證
元熊91,－,0999B,熊證
元熊a1,－,0999B,熊證
兆熊04,,0999B,熊證
元牛bb,x,0999C,牛證
元牛41,,0999C,牛證
元牛61,,0999C,牛證
元牛bd,,0999C,牛證
元牛63,＋,0999C,牛證
凱牛42,,0999C,牛證
兆牛cd,,0999C,牛證
元牛be,＋,0999C,牛證
元牛71,,0999C,牛證
元牛81,＋,0999C,牛證
凱牛43,＋,0999C,牛證
兆牛nh,＋,0999C,牛證
兆牛nj,,0999C,牛證
元牛91,＋,0999C,牛證
元牛bf,＋,0999C,牛證
4p兆牛,＋,0999C,牛證
元牛92,＋,0999C,牛證
元牛bg,＋,0999C,牛證
元牛a1,＋,0999C,牛證
元牛98,－,0999C,牛證
兆牛03,＋,0999C,牛證
元牛b1,＋,0999C,牛證
04912p,康姓ga,0999P,認售權證
05068p,kz元大,0999P,認售權證
05327p,康姓ia,0999P,認售權證
05400p,元大am,0999P,認售權證
05434p,元大bn,0999P,認售權證
05516p,3l凱基,0999P,認售權證
05698p,h2中則,0999P,認售權證
05719p,80群益,0999P,認售權證
05827p,9m凱基,0999P,認售權證
05911p,n5元惺,0999P,認售權證
05916p,gt惺邦,0999P,認售權證
05917p,國泰lr,0999P,認售權證
05950p,元大nt,0999P,認售權證
05962p,cm凱基,0999P,認售權證
05985p,日盛kw,0999P,認售權證
05991p,dh凱基,0999P,認售權證
06000p,n4中則,0999P,認售權證
06012p,3r群益,0999P,認售權證
06023p,元大xz,0999P,認售權證
06049p,ag中則,0999P,認售權證
06050p,ej凱基,0999P,認售權證
06070p,統一20,0999P,認售權證
06074p,ev凱基,0999P,認售權證
06075p,ew凱基,0999P,認售權證
06084p,ap中則,0999P,認售權證
06086p,4g群益,0999P,認售權證
06093p,日盛mj,0999P,認售權證
06111p,fp凱基,0999P,認售權證
06165p,bb中則,0999P,認售權證
06175p,統一61,0999P,認售權證
06177p,el元惺,0999P,認售權證
06185p,bg中則,0999P,認售權證
06199p,12元大,0999P,認售權證
06211p,br中則,0999P,認售權證
06216p,eu元惺,0999P,認售權證
06236p,bz中則,0999P,認售權證
06239p,mf惺邦,0999P,認售權證
06240p,40元大,0999P,認售權證
06252p,統一73,0999P,認售權證
06253p,fp元惺,0999P,認售權證
06254p,fq元惺,0999P,認售權證
06255p,fr元惺,0999P,認售權證
06257p,6k群益,0999P,認售權證
06258p,jn凱基,0999P,認售權證
06264p,fw元惺,0999P,認售權證
06265p,fx元惺,0999P,認售權證
06270p,55元大,0999P,認售權證
06287p,6u群益,0999P,認售權證
06294p,統一83,0999P,認售權證
06296p,gh元惺,0999P,認售權證
06312p,國泰ne,0999P,認售權證
06313p,mw惺邦,0999P,認售權證
06319p,nb惺邦,0999P,認售權證
06323p,gq元惺,0999P,認售權證
06325p,lj兆豐,0999P,認售權證
06327p,國泰nh,0999P,認售權證
06328p,國泰nj,0999P,認售權證
06331p,gs元惺,0999P,認售權證
06335p,ne惺邦,0999P,認售權證
06338p,7r群益,0999P,認售權證
06343p,gw元惺,0999P,認售權證
06344p,75元大,0999P,認售權證
06348p,gx元惺,0999P,認售權證
06349p,92元大,0999P,認售權證
06350p,93元大,0999P,認售權證
06351p,94元大,0999P,認售權證
06352p,95元大,0999P,認售權證
06359p,元大1v,0999P,認售權證
06361p,元大1x,0999P,認售權證
06370p,md凱基,0999P,認售權證
06371p,元大2t,0999P,認售權證
06374p,康姓mu,0999P,認售權證
06377p,me凱基,0999P,認售權證
06379p,元大3n,0999P,認售權證
06380p,元大3p,0999P,認售權證
06382p,元大3r,0999P,認售權證
06383p,元大3s,0999P,認售權證
06384p,元大3u,0999P,認售權證
06393p,mz凱基,0999P,認售權證
06394p,元大4d,0999P,認售權證
06395p,元大4e,0999P,認售權證
06396p,元大4f,0999P,認售權證
06397p,元大4g,0999P,認售權證
06398p,元大4h,0999P,認售權證
06399p,康姓mw,0999P,認售權證
06400p,日盛08,0999P,認售權證
06401p,惺邦11,0999P,認售權證
06402p,惺邦12,0999P,認售權證
06403p,惺邦13,0999P,認售權證
06404p,ls兆豐,0999P,認售權證
06405p,lt兆豐,0999P,認售權證
06406p,mm兆豐,0999P,認售權證
06407p,mn兆豐,0999P,認售權證
06408p,國票46,0999P,認售權證
06409p,國票47,0999P,認售權證
06410p,國泰ns,0999P,認售權證
06411p,2d永豐,0999P,認售權證
06412p,06凱基,0999P,認售權證
06413p,07凱基,0999P,認售權證
06414p,08凱基,0999P,認售權證
06415p,元大4s,0999P,認售權證
06416p,元大4t,0999P,認售權證
06417p,元大4u,0999P,認售權證
06418p,元大4v,0999P,認售權證
06419p,元大4w,0999P,認售權證
06420p,元大4x,0999P,認售權證
06421p,元大4y,0999P,認售權證
06422p,元大4z,0999P,認售權證
06423p,元大5a,0999P,認售權證
06424p,8m群益,0999P,認售權證
06425p,8n群益,0999P,認售權證
06426p,9c群益,0999P,認售權證
06427p,9f群益,0999P,認售權證
06428p,9i群益,0999P,認售權證
06429p,9r群益,0999P,認售權證
06430p,9s群益,0999P,認售權證
06431p,9t群益,0999P,認售權證
06432p,9v群益,0999P,認售權證
06433p,9w群益,0999P,認售權證
06434p,9x群益,0999P,認售權證
06435p,jt元惺,0999P,認售權證
06436p,日盛32,0999P,認售權證
06437p,惺邦16,0999P,認售權證
06438p,惺邦17,0999P,認售權證
06439p,惺邦46,0999P,認售權證
06440p,dj中則,0999P,認售權證
06441p,dk中則,0999P,認售權證
06442p,dl中則,0999P,認售權證
06443p,2m永豐,0999P,認售權證
06444p,2n永豐,0999P,認售權證
06445p,ah群益,0999P,認售權證
06446p,日盛34,0999P,認售權證
06447p,10凱基,0999P,認售權證
06448p,11凱基,0999P,認售權證
06449p,32凱基,0999P,認售權證
06450p,國泰nx,0999P,認售權證
06451p,惺邦57,0999P,認售權證
06452p,惺邦58,0999P,認售權證
06453p,惺邦59,0999P,認售權證
06454p,元大7c,0999P,認售權證
06455p,元大7d,0999P,認售權證
06456p,元大7e,0999P,認售權證
06457p,元大7f,0999P,認售權證
06458p,元大7g,0999P,認售權證
06459p,元大7h,0999P,認售權證
06460p,元大7i,0999P,認售權證
06461p,元大8w,0999P,認售權證
06462p,dr中則,0999P,認售權證
06463p,國泰02,0999P,認售權證
06464p,元大9a,0999P,認售權證
06465p,元大9b,0999P,認售權證
06466p,元大9c,0999P,認售權證
06467p,元大9d,0999P,認售權證
06468p,35凱基,0999P,認售權證
06469p,43凱基,0999P,認售權證
06470p,kk元惺,0999P,認售權證
06471p,kl元惺,0999P,認售權證
06472p,km元惺,0999P,認售權證
06473p,日盛40,0999P,認售權證
06474p,nt兆豐,0999P,認售權證
06475p,nu兆豐,0999P,認售權證
06476p,兆豐ag,0999P,認售權證
06477p,兆豐ah,0999P,認售權證
06478p,兆豐aj,0999P,認售權證
06479p,2y永豐,0999P,認售權證
06480p,3a永豐,0999P,認售權證
06481p,ap群益,0999P,認售權證
06482p,as群益,0999P,認售權證
06483p,國票69,0999P,認售權證
06484p,統一c8,0999P,認售權證
06485p,53凱基,0999P,認售權證
06486p,元大9p,0999P,認售權證
06487p,元大9q,0999P,認售權證
06488p,元大9r,0999P,認售權證
06489p,元大9s,0999P,認售權證
06490p,元大9t,0999P,認售權證
06491p,日盛44,0999P,認售權證
06492p,日盛45,0999P,認售權證
06493p,惺邦67,0999P,認售權證
06494p,54凱基,0999P,認售權證
06495p,55凱基,0999P,認售權證
06496p,56凱基,0999P,認售權證
06497p,57凱基,0999P,認售權證
06498p,58凱基,0999P,認售權證
06499p,eb中則,0999P,認售權證
06500p,ec中則,0999P,認售權證
06501p,a4元大,0999P,認售權證
06502p,a5元大,0999P,認售權證
06503p,a6元大,0999P,認售權證
06504p,a7元大,0999P,認售權證
06505p,a8元大,0999P,認售權證
06506p,a9元大,0999P,認售權證
06507p,b1元大,0999P,認售權證
06508p,b2元大,0999P,認售權證
06509p,b3元大,0999P,認售權證
06510p,b4元大,0999P,認售權證
06511p,kz元惺,0999P,認售權證
06512p,ax群益,0999P,認售權證
06513p,bi群益,0999P,認售權證
06514p,bk群益,0999P,認售權證
06515p,bl群益,0999P,認售權證
06516p,bm群益,0999P,認售權證
06517p,bq群益,0999P,認售權證
06518p,3u永豐,0999P,認售權證
06519p,3v永豐,0999P,認售權證
06520p,日盛48,0999P,認售權證
06521p,日盛49,0999P,認售權證
06522p,em亞沽,0999P,認售權證
06523p,en亞沽,0999P,認售權證
06524p,em中則,0999P,認售權證
06525p,70凱基,0999P,認售權證
06526p,c8元大,0999P,認售權證
06527p,c9元大,0999P,認售權證
06528p,d1元大,0999P,認售權證
06529p,d2元大,0999P,認售權證
06530p,cb群益,0999P,認售權證
06531p,惺邦73,0999P,認售權證
06532p,惺邦74,0999P,認售權證
06533p,en中則,0999P,認售權證
06534p,81凱基,0999P,認售權證
06535p,82凱基,0999P,認售權證
06536p,83凱基,0999P,認售權證
06537p,工銀c1,0999P,認售權證
06538p,惺邦86,0999P,認售權證
06539p,惺邦87,0999P,認售權證
06540p,惺邦88,0999P,認售權證
06541p,惺邦89,0999P,認售權證
06542p,惺邦90,0999P,認售權證
06543p,惺邦91,0999P,認售權證
06544p,e4元大,0999P,認售權證
06545p,e5元大,0999P,認售權證
06546p,e6元大,0999P,認售權證
06547p,e7元大,0999P,認售權證
06548p,cm群益,0999P,認售權證
06549p,cp群益,0999P,認售權證
06550p,國票74,0999P,認售權證
06551p,le元惺,0999P,認售權證
06552p,er中則,0999P,認售權證
06553p,91凱基,0999P,認售權證
06554p,國票79,0999P,認售權證
06555p,lk元惺,0999P,認售權證
06556p,ll元惺,0999P,認售權證
06557p,惺邦95,0999P,認售權證
06558p,惺邦96,0999P,認售權證
06559p,f6元大,0999P,認售權證
06560p,f7元大,0999P,認售權證
06561p,f8元大,0999P,認售權證
06562p,f9元大,0999P,認售權證
06563p,g1元大,0999P,認售權證
06564p,g2元大,0999P,認售權證
06565p,lq元惺,0999P,認售權證
06566p,4w永豐,0999P,認售權證
06567p,i4元大,0999P,認售權證
06568p,i5元大,0999P,認售權證
06569p,i6元大,0999P,認售權證
06570p,i7元大,0999P,認售權證
06571p,i8元大,0999P,認售權證
06572p,92凱基,0999P,認售權證
06573p,93凱基,0999P,認售權證
06574p,日盛68,0999P,認售權證
06575p,惺邦a2,0999P,認售權證
06576p,cs群益,0999P,認售權證
06577p,cw群益,0999P,認售權證
06578p,cx群益,0999P,認售權證
06579p,cy群益,0999P,認售權證
06580p,dk群益,0999P,認售權證
06581p,dl群益,0999P,認售權證
06582p,dq群益,0999P,認售權證
06583p,dr群益,0999P,認售權證
06584p,兆豐ch,0999P,認售權證
06585p,兆豐cj,0999P,認售權證
06586p,國票83,0999P,認售權證
06587p,工銀c9,0999P,認售權證
06588p,工銀d1,0999P,認售權證
06589p,凱基b2,0999P,認售權證
06590p,凱基b3,0999P,認售權證
06591p,凱基b4,0999P,認售權證
06592p,凱基b5,0999P,認售權證
06593p,凱基b6,0999P,認售權證
06594p,i9元大,0999P,認售權證
06595p,j1元大,0999P,認售權證
06596p,j2元大,0999P,認售權證
06597p,dz群益,0999P,認售權證
06598p,eb群益,0999P,認售權證
06599p,ec群益,0999P,認售權證
06600p,ed群益,0999P,認售權證
06601p,ei群益,0999P,認售權證
06602p,ej群益,0999P,認售權證
06603p,日盛70,0999P,認售權證
06604p,ev亞沽,0999P,認售權證
06605p,惺邦b1,0999P,認售權證
06606p,惺邦b2,0999P,認售權證
06607p,m2元大,0999P,認售權證
06608p,m3元大,0999P,認售權證
06609p,m4元大,0999P,認售權證
06610p,eq群益,0999P,認售權證
06611p,er群益,0999P,認售權證
06612p,es群益,0999P,認售權證
06613p,國泰14,0999P,認售權證
06614p,凱基c4,0999P,認售權證
06615p,凱基c5,0999P,認售權證
06616p,凱基c6,0999P,認售權證
06617p,mc元惺,0999P,認售權證
06618p,md元惺,0999P,認售權證
06619p,me元惺,0999P,認售權證
06620p,mf元惺,0999P,認售權證
06621p,mg元惺,0999P,認售權證
06622p,日盛79,0999P,認售權證
06623p,惺邦b4,0999P,認售權證
06624p,凱基c8,0999P,認售權證
06625p,凱基d3,0999P,認售權證
06626p,凱基d4,0999P,認售權證
06627p,工銀d2,0999P,認售權證
06628p,n8元大,0999P,認售權證
06629p,n9元大,0999P,認售權證
06630p,x1元大,0999P,認售權證
06631p,x2元大,0999P,認售權證
06632p,x3元大,0999P,認售權證
06633p,x4元大,0999P,認售權證
06634p,x5元大,0999P,認售權證
06635p,國票91,0999P,認售權證
06636p,國票93,0999P,認售權證
06637p,mn元惺,0999P,認售權證
06638p,日盛83,0999P,認售權證
06639p,惺邦b7,0999P,認售權證
06640p,mq元惺,0999P,認售權證
06641p,凱基d5,0999P,認售權證
06642p,凱基d6,0999P,認售權證
06643p,凱基d7,0999P,認售權證
06644p,ex群益,0999P,認售權證
06645p,fd群益,0999P,認售權證
06646p,fe群益,0999P,認售權證
06647p,ff群益,0999P,認售權證
06648p,兆豐db,0999P,認售權證
06649p,兆豐dk,0999P,認售權證
06650p,兆豐dl,0999P,認售權證
06651p,fe中則,0999P,認售權證
06652p,凱基e9,0999P,認售權證
06653p,6k永豐,0999P,認售權證
06654p,6l永豐,0999P,認售權證
06655p,6m永豐,0999P,認售權證
06656p,6n永豐,0999P,認售權證
06657p,6p永豐,0999P,認售權證
06658p,fd亞沽,0999P,認售權證
06659p,ff亞沽,0999P,認售權證
06660p,fg亞沽,0999P,認售權證
06661p,fh亞沽,0999P,認售權證
06662p,兆豐dx,0999P,認售權證
06663p,fl中則,0999P,認售權證
06664p,凱基f2,0999P,認售權證
06665p,凱基f3,0999P,認售權證
06666p,凱基f4,0999P,認售權證
06667p,fp群益,0999P,認售權證
06668p,6t永豐,0999P,認售權證
06669p,fn中則,0999P,認售權證
06670p,國票94,0999P,認售權證
06671p,mw元惺,0999P,認售權證
06672p,my元惺,0999P,認售權證
06673p,mz元惺,0999P,認售權證
06674p,fp亞沽,0999P,認售權證
06675p,凱基g5,0999P,認售權證
06676p,凱基g6,0999P,認售權證
06677p,凱基g7,0999P,認售權證
06678p,6x永豐,0999P,認售權證
06679p,x6元大,0999P,認售權證
06680p,x8元大,0999P,認售權證
06681p,y4元大,0999P,認售權證
06682p,y5元大,0999P,認售權證
06683p,y6元大,0999P,認售權證
06684p,y7元大,0999P,認售權證
06685p,y8元大,0999P,認售權證
06686p,z4元大,0999P,認售權證
06687p,z5元大,0999P,認售權證
06688p,z6元大,0999P,認售權證
06689p,z7元大,0999P,認售權證
06690p,z8元大,0999P,認售權證
06691p,z9元大,0999P,認售權證
06692p,惺邦c9,0999P,認售權證
06693p,惺邦d6,0999P,認售權證
06694p,惺邦d7,0999P,認售權證
06695p,惺邦e4,0999P,認售權證
06696p,nd元惺,0999P,認售權證
06697p,ne元惺,0999P,認售權證
06698p,nf元惺,0999P,認售權證
06699p,國泰18,0999P,認售權證
06700p,fr群益,0999P,認售權證
06701p,7a永豐,0999P,認售權證
06702p,7b永豐,0999P,認售權證
06703p,日盛96,0999P,認售權證
06704p,ft中則,0999P,認售權證
06705p,兆豐ea,0999P,認售權證
06706p,兆豐el,0999P,認售權證
06707p,凱基h8,0999P,認售權證
06708p,nh元惺,0999P,認售權證
06709p,國票95,0999P,認售權證
06710p,元大07,0999P,認售權證
06711p,元大11,0999P,認售權證
06712p,元大12,0999P,認售權證
06713p,凱基h9,0999P,認售權證
06714p,工銀e2,0999P,認售權證
06715p,元大13,0999P,認售權證
06716p,元大14,0999P,認售權證
06717p,元大15,0999P,認售權證
06718p,元大16,0999P,認售權證
06719p,7l永豐,0999P,認售權證
06720p,7u永豐,0999P,認售權證
06721p,7v永豐,0999P,認售權證
06722p,gh群益,0999P,認售權證
06723p,gi群益,0999P,認售權證
06724p,ns元惺,0999P,認售權證
06725p,日盛1h,0999P,認售權證
06726p,惺邦f2,0999P,認售權證
06727p,惺邦f3,0999P,認售權證
06728p,fu亞沽,0999P,認售權證
06729p,凱基j2,0999P,認售權證
06730p,8h永豐,0999P,認售權證
06731p,8i永豐,0999P,認售權證
06732p,8j永豐,0999P,認售權證
06733p,元大25,0999P,認售權證
06734p,元大26,0999P,認售權證
06735p,元大27,0999P,認售權證
06736p,元惺02,0999P,認售權證
06737p,兆豐ew,0999P,認售權證
06738p,gs群益,0999P,認售權證
06739p,gt群益,0999P,認售權證
06740p,8n永豐,0999P,認售權證
06741p,8p永豐,0999P,認售權證
06742p,8q永豐,0999P,認售權證
06743p,元惺16,0999P,認售權證
06744p,元惺17,0999P,認售權證
06745p,元惺18,0999P,認售權證
06746p,日盛1v,0999P,認售權證
06747p,9h永豐,0999P,認售權證
06748p,9i永豐,0999P,認售權證
06749p,9m永豐,0999P,認售權證
06750p,統一g4,0999P,認售權證
06751p,元惺26,0999P,認售權證
06752p,元惺27,0999P,認售權證
06753p,元惺28,0999P,認售權證
06754p,工銀e7,0999P,認售權證
06755p,工銀e8,0999P,認售權證
06756p,工銀e9,0999P,認售權證
06757p,工銀f1,0999P,認售權證
06758p,工銀f2,0999P,認售權證
06759p,凱基m3,0999P,認售權證
06760p,凱基m4,0999P,認售權證
06761p,凱基m5,0999P,認售權證
06762p,惺邦h4,0999P,認售權證
06763p,惺邦h5,0999P,認售權證
06764p,兆豐fv,0999P,認售權證
06765p,元惺36,0999P,認售權證
06766p,元惺37,0999P,認售權證
06767p,gu中則,0999P,認售權證
06768p,gv中則,0999P,認售權證
06769p,兆豐ga,0999P,認售權證
06770p,元大50,0999P,認售權證
06771p,元大51,0999P,認售權證
06772p,元大52,0999P,認售權證
06773p,9v永豐,0999P,認售權證
06774p,9w永豐,0999P,認售權證
06775p,9x永豐,0999P,認售權證
06776p,hl群益,0999P,認售權證
06777p,hm群益,0999P,認售權證
06778p,hn群益,0999P,認售權證
06779p,凱基17,0999P,認售權證
06780p,凱基18,0999P,認售權證
06781p,凱基19,0999P,認售權證
06782p,惺邦j6,0999P,認售權證
06783p,aa永豐,0999P,認售權證
06784p,hy群益,0999P,認售權證
06785p,元惺42,0999P,認售權證
06786p,元惺43,0999P,認售權證
06787p,元惺44,0999P,認售權證
06788p,統一g5,0999P,認售權證
06789p,fy亞沽,0999P,認售權證
06790p,fz亞沽,0999P,認售權證
06791p,ga亞沽,0999P,認售權證
06792p,惺邦k5,0999P,認售權證
06793p,惺邦k6,0999P,認售權證
06794p,日盛2f,0999P,認售權證
06795p,ai永豐,0999P,認售權證
06796p,元惺45,0999P,認售權證
06797p,元惺46,0999P,認售權證
06798p,元惺47,0999P,認售權證
06799p,元大70,0999P,認售權證
06800p,元大71,0999P,認售權證
06801p,gh亞沽,0999P,認售權證
06802p,gj亞沽,0999P,認售權證
06803p,凱基30,0999P,認售權證
06804p,惺邦l3,0999P,認售權證
06805p,惺邦l4,0999P,認售權證
06806p,兆豐gg,0999P,認售權證
06807p,兆豐gh,0999P,認售權證
06808p,gx中則,0999P,認售權證
06809p,日盛2k,0999P,認售權證
06810p,國票b2,0999P,認售權證
06811p,康姓ad,0999P,認售權證
06812p,元惺58,0999P,認售權證
06813p,元惺59,0999P,認售權證
06814p,統一h2,0999P,認售權證
06815p,gs亞沽,0999P,認售權證
06816p,凱基38,0999P,認售權證
06817p,凱基47,0999P,認售權證
06818p,ig群益,0999P,認售權證
06819p,ih群益,0999P,認售權證
06820p,ii群益,0999P,認售權證
06821p,ij群益,0999P,認售權證
06822p,ik群益,0999P,認售權證
06823p,il群益,0999P,認售權證
06824p,iu群益,0999P,認售權證
06825p,iv群益,0999P,認售權證
06826p,ap永豐,0999P,認售權證
06827p,aq永豐,0999P,認售權證
06828p,惺邦l8,0999P,認售權證
06829p,gy中則,0999P,認售權證
06830p,元大91,0999P,認售權證
06831p,元大92,0999P,認售權證
06832p,元大93,0999P,認售權證
06833p,元惺64,0999P,認售權證
06834p,元惺65,0999P,認售權證
06835p,元惺66,0999P,認售權證
06836p,元惺67,0999P,認售權證
06837p,惺邦m1,0999P,認售權證
06838p,hd中則,0999P,認售權證
06839p,he中則,0999P,認售權證
06840p,gx亞沽,0999P,認售權證
06841p,凱基53,0999P,認售權證
06842p,元大95,0999P,認售權證
06843p,元大96,0999P,認售權證
06844p,元大97,0999P,認售權證
06845p,ix群益,0999P,認售權證
06846p,iy群益,0999P,認售權證
06847p,jd群益,0999P,認售權證
06848p,je群益,0999P,認售權證
06849p,jf群益,0999P,認售權證
06850p,jg群益,0999P,認售權證
06851p,jh群益,0999P,認售權證
06852p,ji群益,0999P,認售權證
06853p,jj群益,0999P,認售權證
06854p,jn群益,0999P,認售權證
06855p,元惺74,0999P,認售權證
06856p,元惺75,0999P,認售權證
06857p,元惺76,0999P,認售權證
06858p,兆豐he,0999P,認售權證
06859p,兆豐hf,0999P,認售權證
06860p,兆豐hj,0999P,認售權證
06861p,兆豐hk,0999P,認售權證
06862p,兆豐hl,0999P,認售權證
06863p,兆豐hm,0999P,認售權證
06864p,惺邦n7,0999P,認售權證
06865p,惺邦n8,0999P,認售權證
06866p,康姓aj,0999P,認售權證
06867p,hg中則,0999P,認售權證
06868p,1h元大,0999P,認售權證
06869p,ax永豐,0999P,認售權證
06870p,ay永豐,0999P,認售權證
06871p,az永豐,0999P,認售權證
06872p,ba永豐,0999P,認售權證
06873p,惺邦ah,0999P,認售權證
06874p,惺邦aj,0999P,認售權證
06875p,惺邦ak,0999P,認售權證
06876p,惺邦al,0999P,認售權證
06877p,惺邦am,0999P,認售權證
06878p,惺邦an,0999P,認售權證
06879p,惺邦ar,0999P,認售權證
06880p,惺邦as,0999P,認售權證
06881p,hk中則,0999P,認售權證
06882p,hl中則,0999P,認售權證
06883p,hm中則,0999P,認售權證
06884p,工銀g3,0999P,認售權證
06885p,凱基63,0999P,認售權證
06886p,凱基64,0999P,認售權證
06887p,1m元大,0999P,認售權證
06888p,1n元大,0999P,認售權證
06889p,1p元大,0999P,認售權證
06890p,jv群益,0999P,認售權證
06891p,jw群益,0999P,認售權證
06892p,kk群益,0999P,認售權證
06893p,bz永豐,0999P,認售權證
06894p,元惺84,0999P,認售權證
06895p,惺邦av,0999P,認售權證
06896p,工銀g9,0999P,認售權證
06897p,ha亞沽,0999P,認售權證
06898p,康姓am,0999P,認售權證
06899p,兆豐hx,0999P,認售權證
06900p,兆豐hy,0999P,認售權證
06901p,兆豐jt,0999P,認售權證
06902p,兆豐ju,0999P,認售權證
06903p,兆豐jv,0999P,認售權證
06904p,1w元大,0999P,認售權證
06905p,惺邦az,0999P,認售權證
